OpportunityGlobalRegionName,OpportunityCountry,AccountCode,AccountName,AccountGroup,AccountIndustry,OpportunityCode,OpportunityLineCode,OpportunityName,OpportunityStage,Confidence,ForecastCategory,OpportunityCreateDate,OpportunityCloseDate,AccountOwnerFullName,AccountOwnerEmailAdress,OpportunityOwnerFullName,OpportunityOwnerEmailAdress,ProductBusinessUnit,ServiceCategory,OrderType,ContractTermMonths,SFDC_ACV_Revenue,SFDC_ACV_Gp,SFDC_TCV_Revenue,SFDC_TCV_Gp,GM_Percent,Quarter,Month,QuarterlyBudget_ACVRevenue,QuarterlyBudget_ACVGp,QuarterlyGap_ACVGP,QuarterlyTotalPipeline_ACVGP,TP_RAGStatus,QuarterlyQualifiedPipeline_ACVGP,QP_RAGStatus,LOBPortfolioQuarterlyBudget_ACVRevenue,LOBPortfolioQuarterlyBudget_ACVGp,MonthlyBudget_ACVRevenue,MonthlyBudget_ACVGp,MonthlyClosedPlusCommit_ACVGP,ClosedCommit_RAGStatus,LOBPortfolioMonthlyBudget_ACVRevenue,LOBPortfolioMonthlyBudget_ACVGp
North America,United States,001E5M4V0KBM7225NL,Harborview Technologies Corp.,,Healthcare,006OVWR7UX87MK0SQZ,00kC6XR2JDRKRY4VV8,Harborview Technologies Corp. - Unified Communications,Deal Lost,0.0,Omitted,2026-05-21,2026-07-03,Timothy Carter,timothy.carter@global.ntt,Timothy Carter,timothy.carter@global.ntt,Networking,Product,New Business,,7764.72,1299.02,7764.72,1299.02,16.73,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,00689T3ZZMPPVZHIBS,00k1TWXCA8NBEBI03C,Brightpath Solutions Inc. - Endpoint Protection,Deal Won,1.0,Closed,2026-08-02,2026-09-15,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,Product,New Business,,15507.48,1608.82,15507.48,1608.82,10.37,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,00689T3ZZMPPVZHIBS,00kTZ3016FDJ8ZQKHN,Brightpath Solutions Inc. - Endpoint Protection,Deal Won,1.0,Closed,2026-08-02,2026-09-15,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,VBR,New Business,,2521.26,1047.02,2521.26,1047.02,41.53,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,15721.42,471.64,2417560.03,301226.22,599343.05,Green,5816.93,174.51
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0068IXY8U9K2I91WCR,00kVDVZP2V6DYMDK1G,Cobalt Holdings Co. - Wireless Expansion,Deal Lost,0.07,Omitted,2026-01-01,2026-04-01,Brian Thompson,brian.thompson@global.ntt,Larry Wright,larry.wright@global.ntt,Networking,Consulting Services,Expansion,,1470.23,234.76,1470.23,234.76,15.97,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,19310.99,5793.3,1666156.26,207601.83,501687.68,Green,5793.3,1737.99
North America,United States,0017EE7NAK4MCZHMAV,Westfall Financial Group Co.,,Retail & Consumer Goods,006I0SACC8SR1GBJH2,00kX5SO7872IFPUHFL,Westfall Financial Group Co. - Digital Workplace Upgrade,Deal Won,1.0,Closed,2026-07-21,2026-08-26,Steven Cook,steven.cook@global.ntt,Steven Cook,steven.cook@global.ntt,Data Center,Product,Renewal,,8902.75,1045.38,8902.75,1045.38,11.74,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,1010063.0,80805.04,2156202.22,268661.22,531309.38,Green,333320.79,26665.66
North America,United States,0011CG653NQAK0MRER,Millbrook Telecom Co.,,Media & Entertainment,006X9UZVP78L6Q0S15,00kDAB23F7J6G3M2CU,Millbrook Telecom Co. - Security Assessment,Deal Lost,0.0,Omitted,2026-04-23,2026-08-15,Kathleen Clark,kathleen.clark@global.ntt,Kathleen Clark,kathleen.clark@global.ntt,Networking,VBR,Renewal,,843.33,370.1,843.33,370.1,43.89,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,15721.42,471.64,2156202.22,268661.22,531309.38,Green,5188.07,155.64
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006MI3LKRBUB4PHQGL,00k4SB7GO4DQWCRBX6,Cobalt Holdings Co. - Access Control Modernization,Proposal Evaluation,0.66,Best Case,2026-06-20,2026-10-02,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Technical Services,Renewal,,18379.79,3984.35,18379.79,3984.35,21.68,FY26-Q3,2026-10,7514037.989999999,936243.68,936243.68,167785.3,Red,92389.66,Red,874719.62,262415.89,2254211.39,280873.11,13673.57,Red,262415.89,78724.77
North America,United States,001V8SQDYB439KFK2H,Stonebridge Data Systems Inc.,Stonebridge Data Systems Inc.,Transportation & Logistics,006CZMZB5L17TMLYAF,00kA6DYL1BQDZGVOGG,Stonebridge Data Systems Inc. - Unified Communications,Deal Won,0.89,Closed,2026-04-28,2026-09-09,Scott Carter,scott.carter@global.ntt,Scott Carter,scott.carter@global.ntt,Data Center,Technical Services,New Business,,29969.53,4830.6,29969.53,4830.6,16.12,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,215696.58,64708.97,2417560.03,301226.22,599343.05,Green,79807.73,23942.32
North America,United States,0010BNDJ8HX25MZRDI,Pinehurst Data Systems Inc.,,Healthcare,006AOTCTOL86YVRCLA,00kUOR2OOYJWNR1BXJ,Pinehurst Data Systems Inc. - Wireless Expansion,Deal Lost,0.0,Omitted,2026-08-09,2026-09-15,Cynthia Edwards,cynthia.edwards@global.ntt,Cynthia Edwards,cynthia.edwards@global.ntt,Networking,Product,Renewal,,20229.54,2759.28,20229.54,2759.28,13.64,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001IE4U50MTTZILIKF,Pinehurst Media Group LLC,,Technology,006GT82O7LA2OBHC94,00kJO5NJQ2PSZ4YO12,Pinehurst Media Group LLC - Digital Workplace Upgrade,Deal Lost,0.04,Omitted,2026-05-23,2026-08-11,Amanda Sanchez,amanda.sanchez@global.ntt,Amanda Turner,amanda.turner@global.ntt,Networking,Technical Services,Renewal,,6829.89,1685.39,6829.89,1685.39,24.68,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,2156202.22,268661.22,531309.38,Green,251006.5,75301.95
North America,Canada,001L7TMJGL0SHT3AA8,Beacon Telecom Co.,,Media & Entertainment,00655EKZOZQQAV53MY,00kHYAKXQAEDTB1VSH,Beacon Telecom Co. - Firewall Upgrade,Deal Won,1.0,Closed,2026-07-24,2026-08-31,Cynthia Edwards,cynthia.edwards@global.ntt,Daniel Collins,daniel.collins@global.ntt,Networking,Product,New Business,,89175.43,14171.03,89175.43,14171.03,15.89,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,Canada,001L7TMJGL0SHT3AA8,Beacon Telecom Co.,,Media & Entertainment,00655EKZOZQQAV53MY,00kHMKSJ1CZAH719SE,Beacon Telecom Co. - Firewall Upgrade,Deal Won,1.0,Closed,2026-07-24,2026-08-31,Cynthia Edwards,cynthia.edwards@global.ntt,Daniel Collins,daniel.collins@global.ntt,Networking,Product,New Business,,22068.11,3995.63,22068.11,3995.63,18.11,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001OC8JSQQ405NJPUM,Clearwater Consumer Goods LLC,,Telecommunications,006GNN8H194Z6H9DAH,00k921EB40KTBGDAEB,Clearwater Consumer Goods LLC - Unified Communications,Deal Won,1.0,Closed,2026-03-10,2026-06-10,Daniel King,daniel.king@global.ntt,Daniel King,daniel.king@global.ntt,Networking,Product,New Business,,10668.32,1596.24,10668.32,1596.24,14.96,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,2054926.04,256042.26,295351.88,Green,1120203.41,89616.27
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006XJD5L618XGBIPW6,00kVZDEAFG3VIE3ZDU,Brightpath Solutions Inc. - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-01-27,2026-08-29,Karen Phillips,karen.phillips@global.ntt,Steven Cook,steven.cook@global.ntt,Data Center,VBR,New Business,,2176.99,727.4,2176.99,727.4,33.41,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,4458.24,133.75,2156202.22,268661.22,531309.38,Green,1471.22,44.14
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0062CUOJCH660DYEYB,00k4KMBL8EAN8YS0AH,Cobalt Holdings Co. - Data Center Migration,Proposal,0.36,Pipeline,2026-05-08,2026-06-22,Brian Thompson,brian.thompson@global.ntt,Scott Stewart,scott.stewart@global.ntt,Networking,Product,Expansion,,22582.04,4038.86,22582.04,4038.86,17.89,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,2054926.04,256042.26,295351.88,Green,1120203.41,89616.27
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0062CUOJCH660DYEYB,00kIB5H3M6BSDAMW7F,Cobalt Holdings Co. - Data Center Migration,Proposal,0.36,Pipeline,2026-05-08,2026-06-22,Brian Thompson,brian.thompson@global.ntt,Scott Stewart,scott.stewart@global.ntt,Networking,Technical Services,Expansion,,29054.66,5969.12,29054.66,5969.12,20.54,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,2054926.04,256042.26,295351.88,Green,239216.8,71765.04
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0062CUOJCH660DYEYB,00kW85JETIUD7OFHX0,Cobalt Holdings Co. - Data Center Migration,Proposal,0.36,Pipeline,2026-05-08,2026-06-22,Brian Thompson,brian.thompson@global.ntt,Scott Stewart,scott.stewart@global.ntt,Digital Workplace,Product,Expansion,,2986.18,434.12,2986.18,434.12,14.54,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,2054926.04,256042.26,295351.88,Green,98199.02,7855.92
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006SVX218QGFJVB89F,00kW27F5BTFEIFBKDN,Cobalt Holdings Co. - Colocation Expansion,Deal Won,0.95,Closed,2026-08-01,2026-09-14,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Security,Product,New Business,,3761.5,635.87,3761.5,635.87,16.9,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,237661.88,19012.95,2417560.03,301226.22,599343.05,Green,87934.9,7034.79
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006UUWLU0ZUKTT8NL0,00kKT9ODHA5U5V7IL2,Cobalt Holdings Co. - Unified Communications,Deal Lost,0.0,Omitted,2026-08-25,2026-09-10,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Data Center,Technical Services,New Business,,46903.73,11062.65,46903.73,11062.65,23.59,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,215696.58,64708.97,2417560.03,301226.22,599343.05,Green,79807.73,23942.32
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006UUWLU0ZUKTT8NL0,00kY8JDSRYHQVUCDSN,Cobalt Holdings Co. - Unified Communications,Deal Lost,0.0,Omitted,2026-08-25,2026-09-10,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Digital Workplace,Product,New Business,,14274.53,2820.3,14274.53,2820.3,19.76,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,2417560.03,301226.22,599343.05,Green,115528.26,9242.26
North America,United States,001ZEY71RSJXIMJMNC,Pinehurst Logistics Group,,Healthcare,006A2X2PVXUU2ILSXS,00kG0MATI865298GWR,Pinehurst Logistics Group - Managed Services Renewal,Identification,0.0,Omitted,2026-04-22,2026-09-11,Kathleen Clark,kathleen.clark@global.ntt,Kathleen Clark,kathleen.clark@global.ntt,Networking,Technical Services,Renewal,,24285.07,3637.41,24285.07,3637.41,14.98,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,2417560.03,301226.22,599343.05,Green,281431.53,84429.46
North America,United States,001BRSZAI2Y634S8O6,"Kingston, Township Of","Kingston, Township Of",Public Sector,006694XGVPE9VDM4PR,00kZIB93P21WSBKLDZ,Kingston - Access Control Modernization,Deal Won,1.0,Closed,2026-04-16,2026-09-04,Michelle McDermott,michelle.mcdermott@global.ntt,Michelle McDermott,michelle.mcdermott@global.ntt,Networking,Product,New Business,,16470.28,2133.83,16470.28,2133.83,12.96,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0014W8252OCV19YUUE,Cascade Consumer Goods Corp.,,Technology,006JOT8CTOB36G1ZZQ,00kF4PWWESTFEJPPIO,Cascade Consumer Goods Corp. - Network Refresh,Deal Lost,0.0,Omitted,2026-08-20,2026-09-02,Linda Evans,linda.evans@global.ntt,Linda Evans,linda.evans@global.ntt,Networking,VBR,New Business,,446.19,202.14,446.19,202.14,45.3,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,15721.42,471.64,2417560.03,301226.22,599343.05,Green,5816.93,174.51
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006CX558DBU89KNX6G,00kXTRJG2OGPRY9953,Cobalt Holdings Co. - Cisco IE3300,Deal Won,0.92,Closed,2026-02-13,2026-07-03,Brian Thompson,brian.thompson@global.ntt,David Evans,david.evans@global.ntt,Digital Workplace,VBR,Renewal,,250.0,100.12,250.0,100.12,40.05,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,1378.17,41.35,1960183.8,244237.44,305354.71,Green,413.45,12.4
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006CX558DBU89KNX6G,00k7215FV1OMX5QPCJ,Cobalt Holdings Co. - Cisco IE3300,Deal Won,0.92,Closed,2026-02-13,2026-07-03,Brian Thompson,brian.thompson@global.ntt,David Evans,david.evans@global.ntt,Networking,Product,Renewal,,3335.41,157.02,3335.41,157.02,4.71,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006CX558DBU89KNX6G,00kHQA8BVRVCN34OV2,Cobalt Holdings Co. - Cisco IE3300,Deal Won,0.92,Closed,2026-02-13,2026-07-03,Brian Thompson,brian.thompson@global.ntt,David Evans,david.evans@global.ntt,Data Center,Product,Renewal,,14391.52,899.56,14391.52,899.56,6.25,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,1010063.0,80805.04,1960183.8,244237.44,305354.71,Green,303018.9,24241.51
North America,United States,001UJJ8DOPI2RZN60L,Clearwater Retail Group LLC,Clearwater Retail Group LLC,Education,006JGF87WYEBN9R3NL,00kWB2D32CT0C3DTAE,Clearwater Retail Group LLC - Endpoint Protection,Deal Lost,0.01,Omitted,2026-07-24,2026-09-10,Nancy Scott,nancy.scott@global.ntt,Nancy Scott,nancy.scott@global.ntt,Digital Workplace,Product,New Business,,5973.92,965.25,5973.92,965.25,16.16,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,2417560.03,301226.22,599343.05,Green,115528.26,9242.26
North America,United States,001UJJ8DOPI2RZN60L,Clearwater Retail Group LLC,Clearwater Retail Group LLC,Education,006JGF87WYEBN9R3NL,00kWNVWXU8S4PVYN5J,Clearwater Retail Group LLC - Endpoint Protection,Deal Lost,0.01,Omitted,2026-07-24,2026-09-10,Nancy Scott,nancy.scott@global.ntt,Nancy Scott,nancy.scott@global.ntt,Networking,Technical Services,New Business,,5738.17,1279.62,5738.17,1279.62,22.3,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,2417560.03,301226.22,599343.05,Green,281431.53,84429.46
North America,United States,0019P0RDG1DVMN8VWM,Novara Enterprises Inc.,Novara Enterprises Inc.,Technology,006SM0KXJ9XUP1P2F3,00k3J7W5883W8LTQML,Novara Enterprises Inc. - Access Control Modernization,Identification,0.0,Omitted,2026-06-26,2026-08-07,Steven Green,steven.green@global.ntt,Steven Green,steven.green@global.ntt,Networking,Technical Services,New Business,,7539.04,1230.21,7539.04,1230.21,16.32,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,2156202.22,268661.22,531309.38,Green,251006.5,75301.95
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,0061FSUQ78H84ZN1V6,00kN72R3OIXWKGAN02,Everline Technologies Ltd. - Security Assessment,Deal Won,1.0,Closed,2026-08-06,2026-09-02,Timothy Turner,timothy.turner@global.ntt,Maria Martinez,maria.martinez@global.ntt,Networking,Consulting Services,Expansion,,2189.37,536.1,2189.37,536.1,24.49,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,22718.81,6815.64,2417560.03,301226.22,599343.05,Green,8405.96,2521.79
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,0061FSUQ78H84ZN1V6,00kLLFIKLS59UIHQYT,Everline Technologies Ltd. - Security Assessment,Deal Won,1.0,Closed,2026-08-06,2026-09-02,Timothy Turner,timothy.turner@global.ntt,Maria Martinez,maria.martinez@global.ntt,Networking,VBR,Expansion,,250.0,108.17,250.0,108.17,43.27,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,15721.42,471.64,2417560.03,301226.22,599343.05,Green,5816.93,174.51
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,0061FSUQ78H84ZN1V6,00k40S5HKJ44JG3QWH,Everline Technologies Ltd. - Security Assessment,Deal Won,1.0,Closed,2026-08-06,2026-09-02,Timothy Turner,timothy.turner@global.ntt,Maria Martinez,maria.martinez@global.ntt,Digital Workplace,Product,Expansion,,1435.2,215.8,1435.2,215.8,15.04,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,2417560.03,301226.22,599343.05,Green,115528.26,9242.26
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,0061FSUQ78H84ZN1V6,00kUTIYRXVNNLN4ME3,Everline Technologies Ltd. - Security Assessment,Deal Won,1.0,Closed,2026-08-06,2026-09-02,Timothy Turner,timothy.turner@global.ntt,Maria Martinez,maria.martinez@global.ntt,Networking,Product,Expansion,,70973.0,12538.56,70973.0,12538.56,17.67,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006Z2IXIH8VHFBRDVP,00kJ8PBTHM7GZYNPDR,Cobalt Holdings Co. - Unified Communications,Deal Lost,0.08,Omitted,2026-01-20,2026-04-01,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Data Center,Product,New Business,,19234.02,1845.51,19234.02,1845.51,9.6,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,858553.55,68684.28,1666156.26,207601.83,501687.68,Green,257566.06,20605.28
North America,United States,001V9M7BS2T7LB1C10,"Washington, County Of",,Public Sector,0068L4EK6ESMDITWYE,00kS54LKTRND2SG47F,Washington - Data Center Migration,Deal Won,1.0,Closed,2026-03-02,2026-05-27,Karen Garcia,karen.garcia@global.ntt,Cynthia Young,cynthia.young@global.ntt,Networking,Product,New Business,,14233.27,1873.28,14233.27,1873.28,13.16,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1832771.9,228362.06,300953.42,Green,999100.34,79928.03
North America,Canada,001QF30BGAJDZS90WS,Westfall Insurance Group Co.,Westfall Retail Group Ltd.,Financial Services,0063DA7RXJB6XZTOP1,00kNMYAXT19PFPISIA,Westfall Insurance Group Co. - Data Center Migration,Proposal,0.36,Pipeline,2026-03-28,2026-05-01,Linda Phillips,linda.phillips@global.ntt,Linda Phillips,linda.phillips@global.ntt,Networking,Technical Services,New Business,,3880.86,689.47,3880.86,689.47,17.77,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,1832771.9,228362.06,300953.42,Green,213355.52,64006.66
North America,Canada,001QF30BGAJDZS90WS,Westfall Insurance Group Co.,Westfall Retail Group Ltd.,Financial Services,0063DA7RXJB6XZTOP1,00kU4ZNWTA6QQ3ZS40,Westfall Insurance Group Co. - Data Center Migration,Proposal,0.36,Pipeline,2026-03-28,2026-05-01,Linda Phillips,linda.phillips@global.ntt,Linda Phillips,linda.phillips@global.ntt,Networking,Product,New Business,,20780.41,2663.61,20780.41,2663.61,12.82,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1832771.9,228362.06,300953.42,Green,999100.34,79928.03
North America,Canada,001QF30BGAJDZS90WS,Westfall Insurance Group Co.,Westfall Retail Group Ltd.,Financial Services,0063DA7RXJB6XZTOP1,00k5NB3SJ9UHW1PYDJ,Westfall Insurance Group Co. - Data Center Migration,Proposal,0.36,Pipeline,2026-03-28,2026-05-01,Linda Phillips,linda.phillips@global.ntt,Linda Phillips,linda.phillips@global.ntt,Networking,Product,New Business,,24456.09,3594.65,24456.09,3594.65,14.7,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1832771.9,228362.06,300953.42,Green,999100.34,79928.03
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,0067LWB9PYSPOAJNNJ,00kPMAOR9NSAGWRLOU,Everline Technologies Ltd. - Unified Communications,Deal Lost,0.0,Omitted,2026-05-07,2026-07-27,Timothy Turner,timothy.turner@global.ntt,Timothy Turner,timothy_turner@global.ntt,Networking,Technical Services,Renewal,,7780.11,2349.09,7780.11,2349.09,30.19,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,1960183.8,244237.44,305354.71,Green,228187.73,68456.32
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006FAMK9JL64CDDQUM,00k7SGQ6TWOUKJFZ6M,Cobalt Holdings Co. - Unified Communications,Proposal,0.43,Pipeline,2026-05-10,2026-08-06,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Data Center,Technical Services,New Business,,22917.35,5063.43,22917.35,5063.43,22.09,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,215696.58,64708.97,2156202.22,268661.22,531309.38,Green,71179.87,21353.96
